,MovieTitle,OnlinePosterLink,LocalPosterPath
119,Steal Big Steal Little,"http://ia.media-imdb.com/images/M/MV5BMTM3MzkzODY2OF5BMl5BanBnXkFtZTcwNjY1OTUyMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/119.jpg
120,Race the Sun,"http://ia.media-imdb.com/images/M/MV5BMTc3NzgzMzgxNF5BMl5BanBnXkFtZTcwNzMyMzUyMQ@@._V1._SY314_CR1,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/120.jpg
121,The Boys of St. Vincent,"http://ia.media-imdb.com/images/M/MV5BMjE3NjM3NDQ0M15BMl5BanBnXkFtZTcwNzEwNjMyMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/121.jpg
122,Boomerang,"http://ia.media-imdb.com/images/M/MV5BMTg1NTk3NTkzNl5BMl5BanBnXkFtZTcwNTk4MjAzMQ@@._V1._SY314_CR2,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/122.jpg
123,Chung Hing sam lam,"http://ia.media-imdb.com/images/M/MV5BMjA5MTc3NDE2MV5BMl5BanBnXkFtZTcwMDM5MTk5MQ@@._V1._SY314_CR19,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/123.jpg
124,L'uomo delle stelle,"http://ia.media-imdb.com/images/M/MV5BMjE0MTE1ODI3MF5BMl5BanBnXkFtZTcwMTMwMTkxMQ@@._V1._SY314_CR1,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/124.jpg
125,Flirting with Disaster,"http://ia.media-imdb.com/images/M/MV5BMTI5NDY1Nzk1OV5BMl5BanBnXkFtZTcwMDE5OTUyMQ@@._V1._SY314_CR2,0,214,314_.jpg",NaN
126,The Neverending Story III,"http://ia.media-imdb.com/images/M/MV5BMTAxMjY5OTg1MjJeQTJeQWpwZ15BbWU3MDk4MTgzMjE@._V1._SY314_CR1,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/126.jpg
128,Jupiter's Wife,"http://ia.media-imdb.com/images/M/MV5BMTI3ODIyODY4N15BMl5BanBnXkFtZTcwNjE3MjUyMQ@@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/128.jpg
129,Pie in the Sky,"http://ia.media-imdb.com/images/M/MV5BMTAxMTQwNTg1NjNeQTJeQWpwZ15BbWU3MDEzMzI0MjE@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/129.jpg
130,Angela's Ashes,"http://ia.media-imdb.com/images/M/MV5BMTg3NDg0NjU5OF5BMl5BanBnXkFtZTcwMjAwMjIyMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/130.jpg
131,Frankie Starlight,"http://ia.media-imdb.com/images/M/MV5BMjAxMzU0MzI0OF5BMl5BanBnXkFtZTcwMjI3MzMyMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/131.jpg
132,The Curse of the Jade Scorpion,"http://ia.media-imdb.com/images/M/MV5BMTIyMDcyNDIxM15BMl5BanBnXkFtZTcwMTgzNjIyMQ@@._V1._SY314_CR0,0,214,314_.jpg",NaN
134,Sonic Outlaws,"http://ia.media-imdb.com/images/M/MV5BMTk5OTU5MTgxM15BMl5BanBnXkFtZTcwNTMwMDgyMQ@@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/134.jpg
135,Down Periscope,"http://ia.media-imdb.com/images/M/MV5BMjA0NTE0ODE0Ml5BMl5BanBnXkFtZTcwNjMxMzUyMQ@@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/135.jpg
136,From the Journals of Jean Seberg,"http://ia.media-imdb.com/images/M/MV5BMTk5ODgzNDE1NV5BMl5BanBnXkFtZTcwMTY4MDMyMQ@@._V1._SY314_CR9,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/136.jpg
137,Man of the Year,"http://ia.media-imdb.com/images/M/MV5BMTM0NzQxMjk0OV5BMl5BanBnXkFtZTcwMDUyNDgzMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/137.jpg
139,Hard Target,"http://ia.media-imdb.com/images/M/MV5BODQxMzY3MTY0MF5BMl5BanBnXkFtZTcwNTg2MDgxMQ@@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/139.jpg
140,Up Close & Personal,"http://ia.media-imdb.com/images/M/MV5BODQ1NDAyMTExMV5BMl5BanBnXkFtZTcwNDIwMDIyMQ@@._V1._SY314_CR5,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/140.jpg
141,The Birdcage,"http://ia.media-imdb.com/images/M/MV5BMTMxNDY0MzcyOF5BMl5BanBnXkFtZTcwOTc4MDYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/141.jpg
143,Gospa,,NaN
144,The Brothers McMullen,"http://ia.media-imdb.com/images/M/MV5BMTIwODk3MDU5N15BMl5BanBnXkFtZTcwMTE2NTYyMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/144.jpg
145,Bad Boys,"http://ia.media-imdb.com/images/M/MV5BMTI1NzAyNzA3OF5BMl5BanBnXkFtZTYwODU3OTk5._V1._SY314_CR2,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/145.jpg
146,The Amazing Panda Adventure,"http://ia.media-imdb.com/images/M/MV5BNzM2MjM0MzI3OF5BMl5BanBnXkFtZTcwOTc2MDcxMQ@@._V1._SY314_CR1,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/146.jpg
147,The Basketball Diaries,"http://ia.media-imdb.com/images/M/MV5BMTA5MjU4MDUxNTleQTJeQWpwZ15BbWU3MDc2MTA4MjE@._V1._SY314_CR1,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/147.jpg
148,An Awfully Big Adventure,"http://ia.media-imdb.com/images/M/MV5BMTI0NzUwMzM1NF5BMl5BanBnXkFtZTcwNDc5ODgyMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/148.jpg
149,The Moguls,"http://ia.media-imdb.com/images/M/MV5BMTYyNzQyOTQzN15BMl5BanBnXkFtZTcwNTYxNjQzMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/149.jpg
150,Apollo 13,http://ia.media-imdb.com/images/M/MV5BMTM2Njg2NjU5NF5BMl5BanBnXkFtZTYwODI5MDc4._V1._SX144_SY226_.jpg,NaN
151,Rob Roy,"http://ia.media-imdb.com/images/M/MV5BMTIyOTYwOTMwMF5BMl5BanBnXkFtZTcwNjA2MzQyMQ@@._V1._SY314_CR1,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/151.jpg
152,Basic Instinct 2,"http://ia.media-imdb.com/images/M/MV5BNTM3OTk4NTU3MF5BMl5BanBnXkFtZTcwOTMwMzMzMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/152.jpg
153,Batman Forever,"http://ia.media-imdb.com/images/M/MV5BMjAwOTEyNjg0M15BMl5BanBnXkFtZTYwODQyMTI5._V1._SY314_CR8,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/153.jpg
154,Belle de jour,"http://ia.media-imdb.com/images/M/MV5BMTAwMTc3NzA0NzleQTJeQWpwZ15BbWU3MDAxMTUxMzE@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/154.jpg
155,Beyond Rangoon,"http://ia.media-imdb.com/images/M/MV5BMTQwODgxMTA1NV5BMl5BanBnXkFtZTcwNzg0MTgyMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/155.jpg
156,Blue in the Face,"http://ia.media-imdb.com/images/M/MV5BMjE4MTUzMDIyMl5BMl5BanBnXkFtZTcwNzk4MDYyMQ@@._V1._SY314_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/156.jpg
157,Canadian Bacon,"http://ia.media-imdb.com/images/M/MV5BMTA4OTAyNTE4MjheQTJeQWpwZ15BbWU3MDU1OTA2MjE@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/157.jpg
158,Casper,"http://ia.media-imdb.com/images/M/MV5BMTk1NTYxMzU0OV5BMl5BanBnXkFtZTcwMzU1NzQyMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/158.jpg
159,Clockers,"http://ia.media-imdb.com/images/M/MV5BMTgxMzAzNTM5Ml5BMl5BanBnXkFtZTcwNzcxMjAwMQ@@._V1._SY296_CR1,0,214,296_.jpg",../Resources/Data/Raw/MoviePosters/159.jpg
160,Congo,"http://ia.media-imdb.com/images/M/MV5BNjI3MTE5NTMzOF5BMl5BanBnXkFtZTcwMzkyOTAyMQ@@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/160.jpg
161,Crimson Tide,"http://ia.media-imdb.com/images/M/MV5BMjY4NDQxMjcwNV5BMl5BanBnXkFtZTcwNDA1MjA0MQ@@._V1._SY314_CR5,0,214,314_.jpg",NaN
162,Crumb,"http://ia.media-imdb.com/images/M/MV5BOTM5MDM5OTM3MV5BMl5BanBnXkFtZTcwNDgzNzIzMQ@@._V1._SY314_CR2,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/162.jpg
163,Desperado,"http://ia.media-imdb.com/images/M/MV5BMTM5Mzg3MDAwN15BMl5BanBnXkFtZTcwMTM4MjAwMQ@@._V1._SY314_CR1,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/163.jpg
164,Devil in a Blue Dress,"http://ia.media-imdb.com/images/M/MV5BMTQyNTA0ODIzOV5BMl5BanBnXkFtZTcwMzg2ODUxMQ@@._V1._SY314_CR2,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/164.jpg
165,Die Hard: With a Vengeance,"http://ia.media-imdb.com/images/M/MV5BMTI0MDkwNzc1NF5BMl5BanBnXkFtZTYwMzE5NDg5._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/165.jpg
166,The Doom Generation,"http://ia.media-imdb.com/images/M/MV5BMzA5MTk5NDA1N15BMl5BanBnXkFtZTcwOTMxNDMzMQ@@._V1._SY314_CR2,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/166.jpg
167,Feast of July,"http://ia.media-imdb.com/images/M/MV5BODQ5NTcyODQ4Ml5BMl5BanBnXkFtZTcwNjgxNzUyMQ@@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/167.jpg
168,First Knight,"http://ia.media-imdb.com/images/M/MV5BMTY2MTAwNTE0MV5BMl5BanBnXkFtZTcwMDMyMjAzMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/168.jpg
169,Free Willy 2: The Adventure Home,"http://ia.media-imdb.com/images/M/MV5BMjgyNTc4Mzk4OV5BMl5BanBnXkFtZTcwMDgwMDQyMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/169.jpg
170,Hackers,"http://ia.media-imdb.com/images/M/MV5BMTkwNjE4NjI1N15BMl5BanBnXkFtZTcwMjUxNTczMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/170.jpg
171,Jeffrey,"http://ia.media-imdb.com/images/M/MV5BMTc4MjM1Njc3NF5BMl5BanBnXkFtZTcwNzI0OTgyMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/171.jpg
172,Johnny Mnemonic,"http://ia.media-imdb.com/images/M/MV5BMTU5MjQ1ODA4N15BMl5BanBnXkFtZTcwMDYxNzUyMQ@@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/172.jpg
173,Judge Dredd,"http://ia.media-imdb.com/images/M/MV5BMTg3NTgzOTE3MF5BMl5BanBnXkFtZTYwNzEwNzg5._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/173.jpg
174,Jury Duty,"http://ia.media-imdb.com/images/M/MV5BMTI4NTcyNjU1NF5BMl5BanBnXkFtZTcwNjk4MzQyMQ@@._V1._SY314_CR1,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/174.jpg
175,Kids,"http://ia.media-imdb.com/images/M/MV5BMTc4MzAyODExOV5BMl5BanBnXkFtZTcwMDkwNjYyMQ@@._V1._SY314_CR2,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/175.jpg
176,Living in Oblivion,"http://ia.media-imdb.com/images/M/MV5BMTQ3NjAwMDc3MV5BMl5BanBnXkFtZTcwNDg2NTgxMQ@@._V1._SY314_CR1,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/176.jpg
177,Lord of Illusions,"http://ia.media-imdb.com/images/M/MV5BMTczMTA0MzE2Nl5BMl5BanBnXkFtZTcwNTg2ODcxMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/177.jpg
178,Love & Human Remains,"http://ia.media-imdb.com/images/M/MV5BMTcxMzQ2OTk5OF5BMl5BanBnXkFtZTcwMDUxNDMzMQ@@._V1._SY314_CR1,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/178.jpg
179,Mad Love,"http://ia.media-imdb.com/images/M/MV5BMTM0MzY2MDU4OV5BMl5BanBnXkFtZTcwNzk4NTUyMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/179.jpg
180,Mallrats,"http://ia.media-imdb.com/images/M/MV5BMTE5OTkxOTI1Ml5BMl5BanBnXkFtZTcwNjk2MTEzMQ@@._V1._SY314_CR5,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/180.jpg
181,Mighty Morphin Power Rangers: The Movie,"http://ia.media-imdb.com/images/M/MV5BMjAyOTQyNzA5NV5BMl5BanBnXkFtZTcwMzM2MjkyMQ@@._V1._SY314_CR2,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/181.jpg
182,Moonlight and Valentino,"http://ia.media-imdb.com/images/M/MV5BMTU1NjQ5ODM5M15BMl5BanBnXkFtZTcwNjIwMDAyMQ@@._V1._SX214_CR0,0,214,314_.jpg",NaN
183,Mute Witness,"http://ia.media-imdb.com/images/M/MV5BMTQwMjczODAyOV5BMl5BanBnXkFtZTcwNDA5NjQyMQ@@._V1._SY314_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/183.jpg
184,Nadja,"http://ia.media-imdb.com/images/M/MV5BMTk2NTE5MDI4MV5BMl5BanBnXkFtZTcwODM4MDMzMQ@@._V1._SY314_CR50,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/184.jpg
185,The Net,"http://ia.media-imdb.com/images/M/MV5BMTU0NjA2NzIwOF5BMl5BanBnXkFtZTYwNTExNTg4._V1._SY314_CR0,0,214,314_.jpg",NaN
186,Nine Months,"http://ia.media-imdb.com/images/M/MV5BMTg5NzYwMTkwNF5BMl5BanBnXkFtZTcwNTMxMzUyMQ@@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/186.jpg
187,Party Girl,"http://ia.media-imdb.com/images/M/MV5BMTQ0MTE0NTQxMV5BMl5BanBnXkFtZTcwMDQ2NjkyMQ@@._V1._SY314_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/187.jpg
188,The Prophecy,"http://ia.media-imdb.com/images/M/MV5BMTI1NDczMzk4OF5BMl5BanBnXkFtZTYwMzE1MTM5._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/188.jpg
189,The Reckless Moment,"http://ia.media-imdb.com/images/M/MV5BMTUyNzExMzU0M15BMl5BanBnXkFtZTcwMjU0OTUzMQ@@._V1._SY314_CR17,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/189.jpg
190,Fail-Safe,"http://ia.media-imdb.com/images/M/MV5BMjExODkxMTg2OV5BMl5BanBnXkFtZTcwNzk2MTIyMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/190.jpg
191,The Scarlet Letter,"http://ia.media-imdb.com/images/M/MV5BMTk4MTg0NzMxMV5BMl5BanBnXkFtZTcwMDc4ODUyMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/191.jpg
193,Showgirls,"http://ia.media-imdb.com/images/M/MV5BMTQ1NDQwNDQ0Ml5BMl5BanBnXkFtZTcwMTI1Nzg0MQ@@._V1._SY314_CR7,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/193.jpg
194,Smoke,"http://ia.media-imdb.com/images/M/MV5BMTgxNjQ4MTQ0OV5BMl5BanBnXkFtZTcwNTQ2OTcyMQ@@._V1._SY314_CR6,0,214,314_.jpg",NaN
195,Something to Talk About,"http://ia.media-imdb.com/images/M/MV5BMTIzOTczNTM1MF5BMl5BanBnXkFtZTcwMDM5MDMyMQ@@._V1._SY314_CR9,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/195.jpg
196,Species,"http://ia.media-imdb.com/images/M/MV5BMTY2ODgxNzM1NV5BMl5BanBnXkFtZTcwNTg5MjE1MQ@@._V1._SY314_CR5,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/196.jpg
197,The Stars Fell on Henrietta,"http://ia.media-imdb.com/images/M/MV5BMTU4NTYzMzIzMF5BMl5BanBnXkFtZTcwODk4MTkxMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/197.jpg
198,Strange Days,"http://ia.media-imdb.com/images/M/MV5BMTI0MjQ1Mzc5OV5BMl5BanBnXkFtZTcwMjkzMTMyMQ@@._V1._SY314_CR5,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/198.jpg
199,Les parapluies de Cherbourg,"http://ia.media-imdb.com/images/M/MV5BMTMyMTQyMTM2OV5BMl5BanBnXkFtZTcwOTMwMjUyMQ@@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/199.jpg
200,The Tie That Binds,"http://ia.media-imdb.com/images/M/MV5BMTg1NDgxMzYyM15BMl5BanBnXkFtZTcwNzIyOTEyMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/200.jpg
201,Three Wishes,"http://ia.media-imdb.com/images/M/MV5BMTYzMTYxODc2N15BMl5BanBnXkFtZTcwMTMzNjAwMQ@@._V1._SY314_CR8,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/201.jpg
202,Total Eclipse,"http://ia.media-imdb.com/images/M/MV5BMjEyMTY0NDM2N15BMl5BanBnXkFtZTcwMjMzNDYxMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/202.jpg
203,"To Wong Foo Thanks for Everything, Julie Newmar","http://ia.media-imdb.com/images/M/MV5BMTIwOTg5NzcxMV5BMl5BanBnXkFtZTcwNzc4MTAyMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/203.jpg
204,Under Siege 2: Dark Territory,"http://ia.media-imdb.com/images/M/MV5BMTQ1MDg5Njc4OF5BMl5BanBnXkFtZTcwMTU4NDIyMQ@@._V1._SY314_CR9,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/204.jpg
205,Unstrung Heroes,"http://ia.media-imdb.com/images/M/MV5BMTY1ODY5NDUzMl5BMl5BanBnXkFtZTcwNDgwNjUyMQ@@._V1._SY314_CR5,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/205.jpg
206,Unzipped,"http://ia.media-imdb.com/images/M/MV5BMjAwODIwMTk2Nl5BMl5BanBnXkFtZTcwMzA4NDUyMQ@@._V1._SY314_CR1,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/206.jpg
207,A Walk in the Clouds,"http://ia.media-imdb.com/images/M/MV5BMTY3Mzc3NDcwNl5BMl5BanBnXkFtZTcwODk3MTQyMQ@@._V1._SY294_CR1,0,214,294_.jpg",NaN
208,Waterworld,"http://ia.media-imdb.com/images/M/MV5BMTc3MjEwOTE0N15BMl5BanBnXkFtZTcwODc4MTYyMQ@@._V1._SY216_CR35,0,214,216_.jpg",NaN
209,White Man's Burden,"http://ia.media-imdb.com/images/M/MV5BMTI2ODY1ODcwMl5BMl5BanBnXkFtZTcwNzYzNzUxMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/209.jpg
210,Wild Bill,http://ia.media-imdb.com/images/M/MV5BMTU4MDcyMzM4MV5BMl5BanBnXkFtZTcwNzM4MzUyMQ@@._V1._SX99_SY140_.jpg,../Resources/Data/Raw/MoviePosters/210.jpg
211,The Browning Version,"http://ia.media-imdb.com/images/M/MV5BMTg1Mzk0MjY3MV5BMl5BanBnXkFtZTcwODExMTkyMQ@@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/211.jpg
212,Bushwhacked,"http://ia.media-imdb.com/images/M/MV5BMjA0NzM4ODc0MF5BMl5BanBnXkFtZTcwMTg2MjQyMQ@@._V1._SY314_CR4,0,214,314_.jpg",NaN
213,Utomlyonnye solntsem,"http://ia.media-imdb.com/images/M/MV5BMzQ5MDUwNDMyOV5BMl5BanBnXkFtZTcwOTQyMTAwMQ@@._V1._SY314_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/213.jpg
214,Before the Rain,"http://ia.media-imdb.com/images/M/MV5BMTM3MzAwMzc1N15BMl5BanBnXkFtZTcwMjA4NjA3MQ@@._V1._SY314_CR6,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/214.jpg
215,Before Sunrise,"http://ia.media-imdb.com/images/M/MV5BMjAyNDUzNTA0M15BMl5BanBnXkFtZTcwMDAzMzMzMQ@@._V1._SY314_CR6,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/215.jpg
216,Billy Madison,"http://ia.media-imdb.com/images/M/MV5BMjAzMTAyNzc4MV5BMl5BanBnXkFtZTYwOTYwMDM5._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/216.jpg
217,The Babysitters,"http://ia.media-imdb.com/images/M/MV5BMTcwMDUwNzYyOF5BMl5BanBnXkFtZTcwNTg4NDA3MQ@@._V1._SY314_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/217.jpg
218,Boys on the Side,"http://ia.media-imdb.com/images/M/MV5BMTQzNzg4NDk3OF5BMl5BanBnXkFtZTcwMjcwNTgxMQ@@._V1._SY314_CR10,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/218.jpg
219,The Cure,"http://ia.media-imdb.com/images/M/MV5BNTcyMDM2NjkzOF5BMl5BanBnXkFtZTcwNzg0MDcyMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/219.jpg
220,Castle Freak,"http://ia.media-imdb.com/images/M/MV5BMTg3MDY4MTQ4Ml5BMl5BanBnXkFtZTcwOTE2MTUxMQ@@._V1._SY314_CR1,0,214,314_.jpg",NaN
222,Circle of Friends,"http://ia.media-imdb.com/images/M/MV5BNTAwOTIwMjgxMV5BMl5BanBnXkFtZTcwNjQ0MDYyMQ@@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/222.jpg
223,Clerks.,"http://ia.media-imdb.com/images/M/MV5BMTY0MDkyOTYxOF5BMl5BanBnXkFtZTcwOTEyOTYyMQ@@._V1._SY314_CR7,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/223.jpg
224,Don Juan DeMarco,"http://ia.media-imdb.com/images/M/MV5BMTk0ODkzODY5OV5BMl5BanBnXkFtZTcwODAxMDYyMQ@@._V1._SY314_CR7,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/224.jpg
225,Disclosure,"http://ia.media-imdb.com/images/M/MV5BMTM2MTU3NTY1OF5BMl5BanBnXkFtZTcwMjQ3OTYxMQ@@._V1._SY314_CR10,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/225.jpg
226,Tucker: The Man and His Dream,"http://ia.media-imdb.com/images/M/MV5BMzYyMzE0NDIwMV5BMl5BanBnXkFtZTcwMzUwMTcxMQ@@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/226.jpg
227,Drop Zone,"http://ia.media-imdb.com/images/M/MV5BMjA4NDU1NjQwOV5BMl5BanBnXkFtZTcwNDA4NDIyMQ@@._V1._SY314_CR3,0,214,314_.jpg",NaN
228,Destiny Turns on the Radio,"http://ia.media-imdb.com/images/M/MV5BMTQzMDUwMDA0OF5BMl5BanBnXkFtZTYwNjY4NDg5._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/228.jpg
229,Death and the Maiden,"http://ia.media-imdb.com/images/M/MV5BMTQyODAxOTUzN15BMl5BanBnXkFtZTcwNDE0ODMyMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/229.jpg
230,Dolores Claiborne,"http://ia.media-imdb.com/images/M/MV5BMjE4NDIwNzgwN15BMl5BanBnXkFtZTcwNzk3MDAzMQ@@._V1._SY314_CR11,0,214,314_.jpg",NaN
231,Dumb & Dumber,"http://ia.media-imdb.com/images/M/MV5BMTIzNDI5MTc0M15BMl5BanBnXkFtZTYwMjM5NDU5._V1._SY314_CR8,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/231.jpg
232,Yin shi nan nu,"http://ia.media-imdb.com/images/M/MV5BMTg5NTQxMjc5MV5BMl5BanBnXkFtZTcwMjYxODcxMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/232.jpg
233,Exotica,"http://ia.media-imdb.com/images/M/MV5BMjA1OTEyNTA0OF5BMl5BanBnXkFtZTcwMDY0NDgxMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/233.jpg
234,Exit to Eden,"http://ia.media-imdb.com/images/M/MV5BMjA3OTM4NjQ4Nl5BMl5BanBnXkFtZTcwODY0NjIyMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/234.jpg
235,Ed Wood,"http://ia.media-imdb.com/images/M/MV5BMTIxNzQ3NTI1NV5BMl5BanBnXkFtZTcwOTM1MTIyMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/235.jpg
236,French Kiss,"http://ia.media-imdb.com/images/M/MV5BMjAwMzA4OTA2OF5BMl5BanBnXkFtZTcwNDk3NDIyMQ@@._V1._SY314_CR1,0,214,314_.jpg",NaN
237,Forget Paris,"http://ia.media-imdb.com/images/M/MV5BMTQ4MjUyOTc2Ml5BMl5BanBnXkFtZTcwNzYzMDcxMQ@@._V1._SY314_CR5,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/237.jpg
238,Far from Home: The Adventures of Yellow Dog,"http://ia.media-imdb.com/images/M/MV5BMjE3MTg2NDU0Ml5BMl5BanBnXkFtZTYwODM0NDk5._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/238.jpg
239,A Goofy Movie,"http://ia.media-imdb.com/images/M/MV5BMTI0MjgzMjQ5Nl5BMl5BanBnXkFtZTcwNjg1NjMyMQ@@._V1._SY314_CR3,0,214,314_.jpg",NaN
240,Hideaway,"http://ia.media-imdb.com/images/M/MV5BMjE0MTY4MDMzMl5BMl5BanBnXkFtZTcwMDU4MzkxMQ@@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/240.jpg
241,Fluke,,NaN
